model_id,datetime,reference_datetime,site_id,family,parameter,variable,prediction
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.026842151202645
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.928100749381919
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.09289195645382
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.59088359578989
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.836972230113263
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.757407818259468
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.091415958451707
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.232492378296447
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.85162773613941
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.176100457400953
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.532754474239093
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.607153073720022
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.619954467626089
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.364342519435503
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.557297069028637
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.127333535091932
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.090212587541114
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,13.965993008276378
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,13.822980201698423
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.23076905570042
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.183941241919023
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.485176251309358
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.602967952369008
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.648189393069782
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.615603905123448
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.017272897729065
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.21670602711458
GLEON_lm_lag_1day,2022-12-05,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.279166827712581
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.870586584177586
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.940342556773992
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.518483380082102
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.692940463385591
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.817083238425612
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.861028985949586
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.184767311666622
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.355395845548514
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.576682158154819
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.559743769481159
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.091145958860707
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.142381582906244
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.449153558403832
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.739993672622292
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.724086589165111
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.535702195037677
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.501284120755448
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.009332659188162
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.165004815060238
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.247020002892373
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.220180024143641
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.554960578160271
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.664816844888945
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.886947661214553
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.935726465784795
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.975155632998325
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.040017719105418
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.306540459906563
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.657720935199519
GLEON_lm_lag_1day,2022-12-06,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.585713982462593
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.178567422579068
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.771905783756528
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.494232975271665
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.742645215548139
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.64622742179191
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.873247281129778
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.209140611500064
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.48073226974411
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.550479314396673
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.395922210836888
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.815921695810717
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.809236030415002
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.233115320214264
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.728172245877015
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.577681025672765
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.599841727065046
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.613113374958074
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.702000811778056
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.733236302772658
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.564080605693734
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.73275834225922
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.031148098923701
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.314899617148342
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.340575799579076
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.759913202463935
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.755014369931251
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.85284583970647
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.818734721693895
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.355178388277777
GLEON_lm_lag_1day,2022-12-07,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.480335706348598
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.24777913213201
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.180451733517117
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.97947988775744
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.158850206209745
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.081524189609755
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.92432113657751
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.13638343141567
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.502264936218218
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.748907750009213
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.541884162820088
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.72825489787005
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.890829989686326
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.155775157225868
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.82330537225869
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.536853812097625
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.627318652104334
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.774094933973904
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.973048287118031
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.791182091594195
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.618536973694724
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.058664613923378
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.294961282304557
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.376319444210795
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.721134361606898
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.11598594665151
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.02783155470014
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.17375074880274
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.001653872241
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.803800016083114
GLEON_lm_lag_1day,2022-12-08,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.00331462913174
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.622395201156122
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.006311047862877
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.589143300513346
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.492488296231734
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.71242956645531
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.117330528719567
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.0949202132489
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.346294285213517
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.034262412511744
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.758016894586802
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.009942552824926
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.952530178623576
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,13.943014349317178
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.915032387628953
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.799601857083204
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.63535027282251
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.970688297123182
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.976336998905671
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.716015320645134
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.424499776044035
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.01132908584544
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.381942927745854
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.326744057860592
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.742843275965946
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.715589403945492
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.692456674500649
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.593116300025052
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.597816702007783
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.954213612913373
GLEON_lm_lag_1day,2022-12-09,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.403526959774823
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.824251243930746
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.176874990932212
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.475521394369874
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.18907671977656
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.346554942020862
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.03248212646536
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.98066478139457
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.13504115674429
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.901662217620533
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.570054980373095
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.947012384681113
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.937473670325758
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.246728891194294
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.069271553115426
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.00727199299913
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.72011558077962
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.022450150737559
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.978990438513158
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.688552044276772
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,14.370348724697946
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.002437235308204
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.53040320753568
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.253063129743936
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.384336517661128
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.438700200287677
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.606107175487152
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.445752725245924
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.558230580444315
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,15.782238605570258
GLEON_lm_lag_1day,2022-12-10,2022-11-05,LIRO,ensemble,oxygen,oxygen,16.212664655172674
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,5.04893154958132
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,3.4873974722636922
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,2.1459878983148455
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,0.8925611245527816
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-0.03033343431482305
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-0.7797235835580015
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-1.4867062264714859
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-2.0459339654378113
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-2.3013608912005346
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-2.840002460840592
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-3.6578815806840814
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-3.8708941836176836
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-4.250514814836117
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-4.398306703539782
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-4.296404580061817
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-4.44521000519587
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-4.479452007260123
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-4.732580126989549
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-4.894236632092662
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-4.980585665806432
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-4.870612306034508
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-4.825558920978161
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-4.978209823026896
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-4.766347843142148
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-4.728429966366568
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-5.074107514660131
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-5.134445651050227
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-4.959974015614715
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-5.146131119255413
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-5.256073041896451
GLEON_lm_lag_1day,2022-11-07,2022-11-05,PRLA,ensemble,temperature,temperature,-5.534321989052962
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,-4.49273114348976
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,-2.9431925519592737
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,-2.3305966541036263
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,-1.7340359700073797
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,-1.1332086889840416
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,-0.45108107216322213
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,-0.19776074701160568
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,-0.004032486277410818
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,0.4348168329992313
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,0.5267974997785487
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,0.4265803330318943
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,0.9917802515467342
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,0.8211381324630039
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,0.9584235332402415
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,1.553495435073363
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,1.5453337539548058
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,1.570797421770741
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,1.6801891507248643
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,2.1993599132632586
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,2.4219092335868484
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,2.3208056835110495
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,2.452878722990496
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,2.458555014267324
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,2.796706144180411
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,2.64674946265207
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,2.6108554363327303
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,2.4714557807145896
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,2.7406120147348965
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,2.313740294415115
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,2.2785000686410743
GLEON_lm_lag_1day,2022-11-08,2022-11-05,PRLA,ensemble,temperature,temperature,2.049853618991056
GLEON_lm_lag_1day,2022-11-09,2022-11-05,PRLA,ensemble,temperature,temperature,2.037313219197716
GLEON_lm_lag_1day,2022-11-09,2022-11-05,PRLA,ensemble,temperature,temperature,1.659096844747686
GLEON_lm_lag_1day,2022-11-09,2022-11-05,PRLA,ensemble,temperature,temperature,1.5237189732274132
GLEON_lm_lag_1day,2022-11-09,2022-11-05,PRLA,ensemble,temperature,temperature,0.44909608539906454
GLEON_lm_lag_1day,2022-11-09,2022-11-05,PRLA,ensemble,temperature,temperature,0.0762483125492685
GLEON_lm_lag_1day,2022-11-09,2022-11-05,PRLA,ensemble,temperature,temperature,-0.3352450187304636
GLEON_lm_lag_1day,2022-11-09,2022-11-05,PRLA,ensemble,temperature,temperature,0.6110811560141429
GLEON_lm_lag_1day,2022-11-09,2022-11-05,PRLA,ensemble,temperature,temperature,0.9342328332153336
GLEON_lm_lag_1day,2022-11-09,2022-11-05,PRLA,ensemble,temperature,temperature,0.783377060217551
GLEON_lm_lag_1day,2022-11-09,2022-11-05,PRLA,ensemble,temperature,temperature,0.8714791478140844
